,날짜,제목,요약
657,2017.11.14.,치솟는 유가에…조선 '수주 기대' vs 정유·화학·항공 '수익 우려',"8월까지만 해도 배럴당 40달러대였던 유가, 3개월 만에 60달러 돌파 ▲삼성중공업이 건조한 로열더치쉘(Royal Dutch Shell·이하 쉘)의 해양플랜트 [국제유가가 큰 폭으로 오르면서 업종 간 희비도 엇갈리고있다. 조선업종은..."
658,2017.11.14.,국제유가 혼조..중동 불안 속 美셰일 증산,"[뉴스속보팀] 13일(현지시간) 국제유가가 혼조세를 나타냈다. 중동의 긴장감과 사상 최대 수준의 투기적 매수 포지션이 유가를 지지했지만 미국의 산유량도 증가해 상승폭을 제한했다. 서부텍사스원유(WTI)는 2센트, 0.04..."
659,2017.11.21.,"짐 오닐 ""내년 유가 배럴당 80달러 간다""",(서울=연합인포맥스) 한종화 기자 = 국제 유가가 내년 11월 배럴당 80달러까지 오를 것이라고 짐 오닐 골드만삭스 자산운용 전 회장이 예상했다. 오닐 전 회장은 20일(현지시간) 프로젝트신디케이트에 기고한 글에서...
660,2017.11.21.,"국제유가, OPEC회동 경계심리 속 하락…WTI 0.8%↓",[한스경제 김지호] 국제유가는 20일(현지시간) 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산 원유(WTI)는 전거래일보다 배럴당 0.46달러(0.8%) 내린 56.09달러에 거래를 마쳤다. 석유수출국기구...
661,2017.11.20.,"[증시브리핑] 국제유가, OPEC 감산연장 기대에 반등",미국 주요 송유관중 하나가 누유로 가동을 일시중단하면서 유가 상승했습니다. (자세한 내용은 동영상을 시청하시기 바랍니다. ) ☞ 의견 있는 경제채널 SBSCNBC [홈페이지] [뉴스스탠드] ☞ 공식 SNS [페이스북]...
662,2017.11.15.,[뉴욕마감]세제개혁 불확실성·유가 급락에 하락,국제유가도 이날 2%가량 추락하며 투자심리를 압박했다. 미국의 산유량이 늘어날 것이라는 전망과 국제에너지기구(IEA)의 글로벌 원유 수요 증가세 둔화 등이 유가 하락의 원인이 됐다. 이 여파로 엑손모빌...
663,2017.11.24.,"WTI 국제 유가 또 상승, 60달러선 육박...30일이 '중대 고비'",미국산 유가 사흘연속 상승...30일 감산합의 여부에 시장 촉각 [초이스경제 이미애 기자] 23일(미국시각) 미국산 국제 유가가 또 상승했다. 사흘 연속 오름세를 나타내며 미국산 유가도 이제 배럴당 60달러 선에 바짝...
664,2017.11.17.,"[국제유가] 16일 WTIㆍBrent유 ↓, 두바이유 ↑",[투데이에너지 조대인 기자] 16일 국제유가는 서부 텍사스산 원유와 북해산 브렌트유는 하락한 반면 국내 기준 유가로 적용되는 두바이유는 상승했다. 한국석유공사는 서부 텍사스산 원유인 WTI는 전일대비...
665,2017.11.16.,"국제유가, 美 원유 생산 역대 최고 기록에 하락",[한국무역신문 = 김성욱 기자] 국제유가가 미국의 주간 원유 생산이 역대 최고치를 기록하고 원유 재고가 증가했다고 소식에 하락했다.16일 한국석유공사에 따르면 15일(현지시간) 뉴욕상품거래소(NYMEX)에서...
666,2017.11.13.,국제유가 상승…수출입물가 넉달째 오름세,[한스경제 김지호] 국제유가 상승 영향으로 10월 수입물가가 4개월째 오름세를 이어갔다. 13일 한국은행이 발표한 '10월 수출입물가지수'를 보면 수입물가지수(2010년=100ㆍ원화기준)는 83.17로 전월 대비 0.6% 상승했다....
667,2017.11.14.,"국제유가, '중동불안·원유시추기 증가'로 혼조세",국제유가는 13일(현지시간) 혼조세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 2센트 오른 56.76달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 1월물...
668,2017.11.14.,PTA·지배구조 개선에 웃는 ‘태광산업’…고유가에 발목 잡힐라,최근 국제유가(WTI 원유 선물 기준)가 56달러를 넘어서면서 석유화학 제품원가 부담이 가속돼 영업이익이 다시 감소할 수 있다는 우려가 제기되기 때문이다. ▶오늘의 운세 날씨
669,2017.11.17.,"[특징주]아시아나항공, '국제유가 하락+평창 특수 기대감'에 급등","국제유가 하락은 물론, 평창올림픽 및 춘절효과에 대한 기대감이 커졌기 때문으로 풀이된다. 17일 오전 9시22분 현재 아시아나항공의 주가는 전 거래일보다 5.40% 오른 4585원을 기록하고 있다. 국제유가가 하락세를..."
670,2017.11.14.,유가상승에 울상 짓는 항공업계… 중동정세 예의주시,"작년보다 항공유 27% 상승 중동 권력다툼 영향 커질듯 원가관리 등 경영변화 대비 항공업계가 국제유가 상승에 수익성이 저하되면서 울상을 짓고 있다. 또 금리 인상을 앞두고 있고, 환율 변동성이 커짐에 따라..."
671,2017.11.18.,"뉴욕증시, 세제개혁안 불확실성에 하락 마감…국제유가 반등",국제유가는 석유수출기구(OPEC) 감산합의 기대감에 반등했다. 이날 뉴욕상업거레소에서 12월분 서부텍사스산 원유(WTI)는 전일과 비교해 1.41달러 오른 56.55달러에 거래를 마쳤다. 런던선물거래소에서 1월분...
672,2017.11.13.,국제유가 상승에 수출입물가 4개월째 오름세,국제유가 상승 등의 영향으로 수입물가가 지난 7월(0.5%) 이후 전월대비 기준 4개월째 오름세를 기록하고 있다. 월 평균 두바이유는 9월에는 배럴당 53.66달러에서 10월에는 55.54달러로 전월대비 3.5% 상승했다....
673,2017.11.14.,"국제유가, 미 원유 생산 증가 전망에 혼조세",▲사진 = 아이클릭아트[한국무역신문 = 김성욱 기자] 국제유가가 미국의 원유 생산이 증가하고 시추기수도 증가하면서 혼조세를 보였다.14일 한국석유공사에 따르면 13일(현지시간) 뉴욕상품거래소(NYMEX)에서...
674,2017.11.11.,"국제유가, 美원유채굴 장비 증가에 하락…WTI 0.8%↓",국제유가가 하락했다. 10일(현지시간) 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.43달러(0.8%) 하락한 56.74달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 1월물...
675,2017.11.15.,"대한항공, 호텔부문 손실·유가 상승 부담..목표가↓-키움","키움증권은 15일 대한항공(003490)에 대해 호텔 부문 손실과 국제 유가 상승 등을 반영, 목표주가를 기존 4만5000원에서 4만1000원으로 하향했다. 투자의견은 ‘매수’를 유지했다. 조병희 키움증권 연구원은 “3분기..."
676,2017.11.13.,치솟는 국제유가에 수출입물가 넉 달째 상승,국제유가가 지속적으로 상승하면서 수출입물가도 넉 달째 오름세를 나타냈습니다. 한국은행에 따르면 지난달 수입물가지수는 83.17로 전달보다 0.6% 상승했습니다. 이는 지난 7월 이후 전달보다 기준 넉 달 연속...
677,2017.11.13.,"유가 65달러 임박, 조선주 기대감 확대",배럴당 45달러 밑으로 떨어졌던 국제유가가 두 달 사이 60달러대를 회복하면서 얼어붙었던 해양플랜트 발주가 살아날 가능성이 커지고 있기 때문이다. 간만에 나온 프로젝트에서 경쟁사가 원가 이하의 배팅으로...
678,2017.11.16.,15일 국제 유가 하락,"한국석유공사는 15일 국제 유가는 미국 원유 및 재고 증가, 미국 원유 생산 역대 최고치 기록, IEA의 세계 석유 수요 증가 전망치 하향 조정 등으로 하락했고, 미국 달러화 약세 등은 하락폭을 제한했다고..."
679,2017.12.07.,"국제유가, 美휘발유 재고 증가에 급락…WTI 2.9%↓",미국의 휘발유 재고량이 크게 늘어난 영향으로 서부텍사스산원유(WTI)가 6일(현지시각) 2.9% 하락하느 등 국제유가가 크게 내렸다. 출처=뉴시스 국제유가가 6일(현지시간) 미국의 휘발유 재고 감소에도 휘발유 재고가...
680,2017.11.22.,"국제 유가, 달러 약세 속 반등...그럼 내년 유가 전망은?","유가, 최근 OPEC 회동 앞두고 등락 반복...JP모건도 골드만삭스처럼 내년 유가 58달러 전망 [초이스경제 이미애 기자] 21일(미국시각) 국제 유가가 전날의 하락세를 뒤로 하고 다시 상승했다. 이달 말 OPEC 회동을 앞두고..."
681,2017.11.13.,[유가 동향] 중동 사태 고비 넘기나…유가 안정세 지속,사우디 긴급 지도자 회담 제안=AFP보도 캡처[ 지난 주 뉴욕상업거래소에서 57달러를 돌파했던 국제유가가 13일 사우디아라비아 공군의 출격 대기 소식에도 안정적인 반응을 나타냈다. 13일 오전 11시...
682,2017.11.18.,"[에너지 View] 유가 60달러대가 뉴노멀?...IEA ""美셰일+전기차가 변수""",(사진=AFP/연합) 국제유가가 배럴당 50달러에서 60달러로 ‘새로운 균형’(new normal)을 찾을 수 있다는 세계에너지기구(IEA)의 전망이 나왔다. IEA는 셰일 자원량과 전기차 상용화를 미래 유가의 변수로 언급했다....
683,2017.11.18.,"국제유가, 사우디 감산 연장 기대감에 상승 반전…WTI 2.6%↑", 사우디아라비아의 감산 연장에 대한 기대감으로 국제유가가 비교적 큰 폭으로 반등했다.   17일(현지시간) 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산 원유(WTI) 가격은 전날보다 배럴당 1.41달러(2.56...
684,2017.11.20.,빅4 건설사 해외매출 1년새 4조 '증발'…유가상승 불구 수주도 적신호,해외건설협회에 따르면 국제유가와 국내 건설업체의 수주 실적 간 상관계수는 0.91로 매우 높다.  실제 국제 유가가 하락하면 전체 수주는 이에 비례해 감소했는데 특히 중동 지역의 내림폭이...
685,2017.11.22.,"국제유가, OPEC 감산논의 기대에 강세","[tbs 지혜롬 기자] 국제유가가 석유수출국기구에서 감산논의가 진행될 것이라는 기대감이 나오면서 강세를 보였습니다. 뉴욕상업거래소에서 내년 1월 인도분 서부 텍사스산 원유는 배럴당 41센트, 0.7% 상승한..."
686,2017.11.13.,근원물가 1%대서 정체… 유가상승에도 '저물가' 고심하는 한은,기준금리 추세적 인상 힘들듯 국제유가가 배럴당 70달러대를 넘보는 고공 행진을 이어가면서 국내 소비자물가 상승 압력이 커지고 있다. 원유를 전량 수입에 의존하는 우리 경제 특성상 원유 수입비용이 높아지게 된다....
687,2017.11.13.,"[국제상품시황]국제유가, 중동 정치적 불확실성에 2년내 최고가",[서울경제] 국제유가가 중동 정치적 불확실성과 석유수출국기구(OPEC) 감산 연장 기대감에 지난주 2년 내 최고점을 찍었다. 서부텍사스산원유(WTI) 12월물은 주간 기준 배럴당 1.98%(1.1달러) 상승한 56.74달러에...
688,2017.11.13.,'韓 금리 알려면 유가 봐라'…상관계수 급등 배경은,"(서울=연합인포맥스) 노현우 기자 = 국제유가와 국채 10년물 금리의 상관관계가 급격히 커진 배경에 시장 참가자들의 관심이 쏠리고 있다. 13일 연합인포맥스와 신영증권이 함께 분석한 결과에 따르면, 지난 한 달간..."
689,2017.11.13.,"국제 유가 상승세, 중동 지정학적 리스크 상승…나프타 가격↑",ⓒ한국석유공사 [EBN 권영석 기자]두바이유와 브렌트유 등 주요 국제유가가 배럴당 60달러를 넘어서며 고공행진을 보이고 있다. 서부텍사스원유(WTI)는 지난 8월 배럴당 45.96달러까지 내려간 바 있으나 이달 초 57....
690,2017.11.17.,[아주종목분석] 항공주 유가하락·원화강세에 동반 상승세,업계에서는 국제유가 하락과 원화 강세 등으로 항공주에 대한 투자심리가 살아난 것으로 파악하고 있다. 간밤 뉴욕 상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.3%(0....
691,2017.11.19.,[사설]원화·유가·금리 신3고 파도 앞에 선 한국 경제,국제유가와 시장금리도 오름세를 지속하고 있다. 이른바 ‘신3고 현상’이 미약하나마 회복세를 보이는 한국 경제에 찬물을 끼얹을 수도 있다는 우려가 커지고 있다. 지난 17일 서울 외환시장에서 원·달러 환율은...
692,2017.11.16.,[유럽증시 마감] 유가 하락에 내림세,"[뉴스속보팀] 유럽 주요국 증시가 15일(현지시간) 국제유가 하락과 중국과 일본의 경제 성장세 둔화 등에 영향을 받아 일제히 하락했다. 영국 런던 증시의 FTSE 100 지수는 전날보다 0.56% 하락한 7,372.61로 장을..."
693,2017.11.18.,유가·금리·원화 ‘3고’…수출·내수에 ‘찬물’,우선 국제유가의 상승세가 가파른 양상이다. 지난 6일(현지시간) 두바이유 가격은 배럴당 60.58달러를 기록하며 2015년 7월 1일(60.93달러) 이후 2년 4개월 만에 60달러를 넘어섰다. 지난 8월 14일(배럴당 49.84달러·연저점)과...
694,2017.11.15.,[유럽개장]유가하락에 약세…'빅딜' 에어버스 급등,국제유가 하락이 투자심리 위축으로 이어졌다는 분석이다. 15일 투자정보회사 인베스팅닷컴에 따르면 범유럽 지수인 유로STOXX50지수는 전날보다 0.49% 내린 3539.00을 기록 중이다. 영국 FTSE100지수는 0.42...
695,2017.11.11.,유가 급등하는 이유 살펴보니…사우디아라비아 ‘왕자의난’,사우디아라비아의 ‘왕자의 난’에 국제 유가가 급등하자 정유주에 대한 관심이 커지고 있다. 석유수출국기구(OPEC)는 이달 말 정기총회에서 기존의 감산 합의를 연장할 것으로 관측돼 유가 하방 경직성은 더욱...
