,날짜,제목,요약
549,2018.07.17.,"[특징주] 항공주, 상승…국제유가 4% '급락'","<아이뉴스24> [아이뉴스24 김다운 기자] 국제유가 급락에 항공주들이 상승하고 있다. 17일 오전 9시7분 현재 아시아나항공은 전날보다 8.14%(340원) 급등한 4천515원을 기록중이다. 대한항공은 1.21%, 제주항공은 2.48..."
550,2018.07.24.,국제유가 상승에 공공요금 인상까지... 하반기 물가 압력 거세진다,(사진=연합뉴스) [화이트페이퍼=오예인 기자] 국제유가 상승에다 공공요금까지 줄줄이 인상되면서 하반기 물가가 더 뛸 것이라는 전망이 나오고 있다. 24일 한국은행과 금융시장 등에 따르면 폭염과 공공요금 인상 조짐을...
551,2018.07.17.,"[특징주] 항공주, 상승…국제유가 4% '급락'","<아이뉴스24> [아이뉴스24 김다운 기자] 국제유가 급락에 항공주들이 상승하고 있다. 17일 오전 9시7분 현재 아시아나항공은 전날보다 8.14%(340원) 급등한 4천515원을 기록중이다. 대한항공은 1.21%, 제주항공은 2.48..."
552,2018.07.27.,美-中도 협상 가능성?...국제 유가 또 상승,[초이스경제 이미애 기자] 26일(미국시각)에도 국제 유가 상승세가 이어졌다. 무역갈등이 부분적으로 해소되는 상황인데다 중동발 유가 상승 요인까지 더해진데 따른 것이다. 뉴욕상업거래소에 따르면 이날...
553,2018.07.17.,"전기차, 5년 뒤엔 본격 대중화…국제유가 상승·중국 변수 등 요인","보고서는 전기차 시장 확대의 '3대 요인'으로 국제유가 상승 및 배터리 가격 하락을 비롯해 각국의 자동차 이산화탄소(CO2) 배출 감축 목표치 상향조정, 중국 변수 등을 꼽았다. 배터리의 경우 최근 핵심 원료인..."
554,2018.07.19.,[국제유가] 휘발유 수요 증가 신호에 상승..WTI 1.0%↑,美 원유재고 깜짝 증가..휘발유·정제유 재고는 감소 윤세미 기자 fiyonasm@ajunews.com [사진=연합/AP] 18일(현지시간) 국제유가가 휘발유 수요 증가 신호에 상승세를 나타냈다.   이날 뉴욕상업거래소(NYMEX)에서 8월...
555,2018.07.16.,美 금리인상·유가상승 등 악재...선진국 성장 전망 0.1%P 하향,"미중 무역전쟁에 더해 미국의 금리 인상에 따른 금융시장 불안, 국제유가 상승 등 각종 리스크에 인해 세계 경제 성장세가 약해질 수 있다는 우려도 내놨다. IMF는 16일 발표한 ‘세계경제전망(World Economic Outlook)..."
556,2018.07.17.,[특징주]변동성 커진 국제유가..화학주는 약세,국제유가가 하락 안정되면서 연 저점에서 벗어나 반등하던 화학주도 약세를 보이고 있다. 공급 확대 가능성과 함게 수요 둔화 우려도 제기된다. 17일 마켓포인트에 따르면 이날 오전 9시 24분 현재 코스피...
557,2018.07.25.,[국제유가 어디로] 트럼프發 무역전쟁 '强펀치'...'고공비행' 유가 주저앉혔다,"한편, 국제유가는 23일(현지시간)에도 하락세를 이어가며 지난달 21일 이후 약 한 달만에 최저치를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전 거래일보다 배럴당 0.5%(0...."
558,2018.07.19.,[국제유가] 美 휘발유 재고 감소 등으로 상승,"[이투뉴스] 국제유가는 미국 휘발유 재고 감소, 리비아 공급 차질 지속 등으로 상승했다. 한국석유공사에 따르면 18일 서부텍사스중질유는 전일보다 68센트 상승한 배럴당 68.76달러, 북해산브렌트유도 전일보다..."
559,2018.07.15.,高유가에 주춤한 롯데켐…자회사 효과로 반등할까,최근 국제 유가는 안정세로 접어드는 분위기다. 지난달 30일 도널드 트럼프 미국 대통령은 사우디아라비아 국왕에게 하루 200만배럴 규모의 증산을 요청했다. 이에 사우디는 유휴 산유 시설을 가동하겠다는 입장을...
560,2018.07.17.,"[뉴욕마감]뉴욕증시, 은행주 랠리·유가급락 속에 혼조...다우, 0.2%↑",국제유가는 급락했다. 미국의 이란석유수입금지 유예와 전략적비축유 방출 가능성 등이 유가를 끌어내렸다. 이날 뉴욕상업거래소에서 8월분 서부텍사스산원유(WTI)는 전일대비 배럴당 2.95달러(4.2%) 떨어진 68....
561,2018.07.28.,"국제유가, 상승 요인 부각…당분간 강세 전망",​국제유가가 상승요인이 부각되면서 당분간 상승세를 이어갈 것으로 예상되고 있다. 이번주 국제유가는 주초반 하락으로 출발했으나 주중 상승세로 돌아섰다. 미국과 유럽연합(EU)의 무역분쟁이 완화 국면을...
562,2018.07.25.,"기름값發 등골휜다…문재인 정부, 유가 ‘수수방관’","-올 들어 유가 지속 상승…연초比, 휘발유 4.3%·경유 5.8%↑ -6월 소비자물가 1.5%↑…업계, 유가상승분 감안시 3% 전망 -하반기 국제유가 100弗육박…석유 의존도 높아경제 직격탄 -政,특단의 안정책없어…알뜰주유소확대..."
563,2018.07.19.,"유가 상승, WTI 68.76달러…미 휘발유 재고 감소","[자료=한국석유공사] [EBN 최수진 기자]국제유가가 미국 휘발유 재고 감소, 리비아 원유 공급차질 지속 우려 등으로 상승했다. 19일 한국석유공사에 따르면 18일(현지시간) 뉴욕상업거래소(NYMEX)의 미국..."
564,2018.07.13.,유가 상승 주춤하자 수입물가 상승세도 꺾여,[tbs 김새봄 기자] 국제유가 고공행진이 한풀 꺾이며 수입물가 상승세가 잦아들었습니다. 한국은행이 발표한 '2018년 6월 수출입물가지수'를 보면 지난달 수입물가지수는 88.26으로 한 달 전보다 1.3% 상승했습니다....
565,2018.07.15.,‘혼돈의 국제유가’…정유사 실적에 시선 집중,- ‘상장 추진’ 아람코 사실상 무산되나 - 국제유가 따라 널뛰는 정유사 실적  송유관 및 출하대 [제공=대한송유관공사] 역대 최대 규모를 기록할 것으로 전망된 사우디아라비아 국영석유기업 아람코의 상장 무산...
566,2018.07.20.,"[데일리 Oil] 산유국 생산증가와 사우디 수출량 감소로, 국제유가 혼재",[산업일보] 미국 현지시간으로 19일 국제유가(브렌트유 기준)가 하락했다. 뉴욕상업거래소(NYMEX) 미국 서부텍사스산 원유(WTI)는 0.7달러 오른 69.46달러/bbl로 마감했다. 유럽거래소(ICE) 브렌트유는 0.32달러 내린 72....
567,2018.07.13.,"국제유가, 소폭 하락…리비아 원유 수출 재개",12일(현지시간) 국제유가는 소폭 하락했다. 리비아의 원유 수출 재개 소식이 가격을 아래로 끌었다. 이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)의 배럴당 가격은 전 거래일보다 0.07% 내린 70....
568,2018.07.22.,"중기원 ""유가 변동성 확대 위험↑...충격 완화 노력해야""",[매일일보 백서원 기자]  중소기업연구원이 국제유가 변동성에 따른 정부와 중소기업의 주의를 당부했다. 중소기업연구원의 동향분석실은 22일 '7월 KOSBI 중소기업 동향'을 발표했다. 2017년 이후 주요...
569,2018.07.17.,"국제유가, 공급 증가 전망에 급락···WTI, 4.2% ↓",원유 공급이 증가할 것이라는 전망이 나오면서 국제유가가 16일(현지시간) 급락했다.   이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)는 전거래일보다 배럴당 4.2%(2.95달러) 떨어진 68.06달러에...
570,2018.07.22.,"중기원 ""유가 변동성 확대 위험↑...충격 완화 노력해야""",[매일일보 백서원 기자]  중소기업연구원이 국제유가 변동성에 따른 정부와 중소기업의 주의를 당부했다. 중소기업연구원의 동향분석실은 22일 '7월 KOSBI 중소기업 동향'을 발표했다. 2017년 이후 주요...
571,2018.07.17.,"국제유가, 공급 증가 전망에 급락···WTI, 4.2% ↓",원유 공급이 증가할 것이라는 전망이 나오면서 국제유가가 16일(현지시간) 급락했다.   이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)는 전거래일보다 배럴당 4.2%(2.95달러) 떨어진 68.06달러에...
572,2018.07.24.,[국제유가]원유 증산·글로벌 무역전쟁 우려에 하락세,사진=연합뉴스 23일(현지시간) 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전거래일보다 0.5% 떨어진 배럴당 67.89달러로 장을 마감했다. 런던 ICE 선물거래소의 9월물 브렌트유도...
573,2018.07.20.,국제유가 반등에 이슬람 채권시장 냉각,국제유가 상승 산유국 재정 개선…'스쿠크' 발행액 급감 김신회 기자 raskol@ajunews.com [사진=아이클릭아트] 국제 유가가 강세를 띠면서 호황을 누리던 이슬람채권(스쿠크·sukuk) 시장에 그림자가 드리웠다....
574,2018.07.11.,"현대카드 ""고유가 부담 덜어드립니다""","이는 국제 유가 급등에 따른 것으로 작년 4월(14.1%) 이후 최대 상승폭이다. 이처럼 기름값 부담이 더해지는 시기, 현대카드는 각 상품별로 다양한 주유 혜택을 제공한다. 먼저, M포인트 활용이 가능한 현대카드를..."
575,2018.07.13.,"[ET투자뉴스]SK이노베이션, ""정유, 국제유가 상…"" BUY-삼성증권","삼성증권에서 12일 SK이노베이션(096770)에 대해 ""정유, 국제유가 상승 수혜""라며 투자의견을 'BUY'로 제시하였고, 아울러 목표주가로는 270,000원을 내놓았다. 삼성증권 조현렬 애널리스트가 동종목에 대하여..."
576,2018.07.16.,고유가시대 현대카드서 10% 할인,"상품별로 다양한 주유 혜택 M포인트 사용·적립 동시에 국제유가 급등세가 계속되는 가운데 카드 활용을 통해 기름값을 낮추는 방법에 관심이 집중되고 있다. 16일 통계청에 따르면, 지난 6월 국내 휘발유와 경유..."
577,2018.07.11.,[국제유가] 노르웨이 해상유전 파업 영향 상승… ’WTI 74.11달러’,"[뉴데일리-송승근 기자] 국제유가가 노르웨이 해상유전의 노동자 파업, 주요국 증시 상승 등의 영향으로 상승했다. 11일 한국석유공사에 따르면 10일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유..."
578,2018.07.25.,[국제유가] 中 인프라 지출 증대 소식에 상승세,사진=연합뉴스 24일(현지시간) 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 전날보다 0.9% 오른 배럴당 68.52달러로 장을 마감했다. 런던 ICE 선물거래소의 9월물 브렌트유도 비슷한 시각 0.4...
579,2018.07.20.,"국제유가, 원유 수급 불균형 신호에 '혼조'···WTI, 1% ↑",주요 산유국들의 엇갈린 수급 신호에 국제유가가 19일(현지시간) 혼조세를 보였다.   이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 1.0%(0.70달러) 오른 69.46달러에...
580,2018.07.17.,[특징주]유가 급락에 M&A설..'항공株 강세',SK그룹이 아시아나항공 인수를 검토한다는 언론 보도와 국제 유가 급락 등이 맞물린 결과로 풀이된다. 이날 오전 9시 40분 현재 유가증권시장에서 아시아나항공(020560)은 전 거래일보다 655원(15.69%) 오른 4830원에...
581,2018.07.11.,"국제유가 올라, 노르웨이 해상유전 파업으로 생산량 줄어",국제유가가 올랐다. 서부텍사스산 원유(WTI)는 일주일 만에 배럴당 74달러를 다시 넘겼다. 노르웨이에서 원유 생산량이 줄어들 것으로 전망됐다. 10일 서부텍사스산 원유(WTI)는 뉴욕상업거래소에서 배럴당 74.11달러...
582,2018.07.17.,"""대한항공, 환율·유가 상승으로 2분기 실적 우려 확대""<하나금융투자>","8% 증가에 그칠 것""이라며 ""국제유가 상승에 따른 유류비 상승과 250억원 수준의 성과급 소급 적용 등 영향으로 영업이익이 시장컨센서스(1236억원)를 밑돌 것""이라고 분석했다. 이어 ""원·달러 환율 상승에 따른..."
583,2018.07.17.,"국제유가, 공급 부족 우려 완화하며 급락",[뉴욕=뉴스핌] 김민정 특파원 = 국제유가가 16일(현지시간) 하락해 배럴당 60달러대로 떨어졌다. 이란산 원유 수입 금지 조치에 미국이 조건을 충족하는 국가를 면제할 수 있다고 밝힌 데다 전략적 비축 석유 방출 검토...
584,2018.07.11.,현대카드 “고유가 부담 덜어드립니다”,"이는 국제 유가 급등에 따른 것으로, 작년 4월(14.1%) 이후 최대 상승폭이다. 이처럼 기름 값 부담이 더해지는 시기, 현대카드는 각 상품별로 다양한 주유 혜택을 제공한다. 먼저, M포인트 활용이 가능한 현대카드를..."
585,2018.07.27.,"국제유가, 사우디 원유수송 잠정 중단에 상승…WTI 0.4%↑",[아시아타임즈=신진주 기자] 국제유가는 26일(현지시간) 상승세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 0.4%(0.31달러) 오른 69.61달러에 거래를...
586,2018.07.19.,"국제유가, 공급 불안 우려에 상승...WTI 1.0%↑",[매일일보 백서원 기자]  국제유가는 18일(현지시간) 상승 마감했다. 이날 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI) 가격은 배럴당 0.68달러(1.0%) 상승한 68.76달러에 장을...
587,2018.07.18.,"국제유가, 완만히 상승…공급 변화에 ‘촉각’",[뉴욕=뉴스핌] 김민정 특파원 = 국제유가가 17일(현지시간) 소폭 상승했다. 내일(18일) 발표되는 미국의 원유 재고 지표에 주목하면서 투자자들은 원유 공급의 변화를 주시했다. 원유 시추장비[사진=로이터 뉴스핌]...
588,2018.07.24.,국제유가 고공 여파 지역 주유소 기름값 최고치,"국제유가의 고공행진에 따라 지역 주유소에서 판매되는 기름값이 3년 5개월만에 최고치를 갈아치웠습니다. 유가정보사이트 오피넷에 따르면 7월 셋째주 대전의 휘발유값은 리터당 천525원에서 천799원,충남은..."
