,날짜,제목,요약
305,2021.04.20.,"국제유가, 달러 약세·공급 축소 우려에 상승…WTI 0.4%↑ [인더머니]",국제유가는 달러 약세 흐름과 리비아의 일부 유전에서의 원유 공급이 중단됐다는 소식에 상승세를 나타냈다. 19일(현지시간) 뉴욕상업거래소에서 5월물 서부텍사스산원유(WTI) 가격은 전거래일보다 0.25달러(0.4%) 오른...
306,2021.04.28.,OPEC+ 감산 규모 완화 유지 불구 유가는 상승,"OPEC+가 감산 규모 완화 유지를 결정했는데 국제유가는 오히려 올랐다. 세계 석유 소비 회복 기대감 때문으로 풀이되고 있다. 27일 거래된 브렌트는 전 일 대비 배럴당 0.77불 상승한 66.42불, WTI는 1.03불 오른 62.94불에..."
307,2021.04.17.,[이번주 유가 동향]21주 만에 멈춘 국내 휘발윳값 상승세…1534.8원,(사진=연합뉴스)이번주(12~15일) 국제유가의 경우 우리나라로 수입되는 원유 기준인 두바이유가 전주보다 1.0달러 오른 배럴당 62.4달러를 기록했다. 국제 유가 등락은 통상 2주여 후 국내 주유소 가격에 반영된다....
308,2021.04.16.,"우드매켄지, 2050년까지 유가 배럴당 10달러로 추락",전기 사용이 높아지고 파리 기후 협약 목표가 실현될 경우 국제유가가 2050년까지 배럴당 10달러까지 떨어질 수 있다는 전망이 나왔다. 컨설팅 기업 우드매켄지는 15일(현지시간) 공개한 보고서에서 지구 평균 기온...
309,2021.04.29.,28일 국제유가 상승,"57달러에 거래를 마쳤다. 한국석유공사는 28일 국제유가는 미 중간유분 재고 감소 및 정유사 가동률 증가 등 석유수요 회복 기대로 상승했고, 인도 코로나19 확산 지속 등은 상승폭을 제한했다고 전했다."
310,2021.04.29.,28일 국제유가 상승,"57달러에 거래를 마쳤다. 한국석유공사는 28일 국제유가는 미 중간유분 재고 감소 및 정유사 가동률 증가 등 석유수요 회복 기대로 상승했고, 인도 코로나19 확산 지속 등은 상승폭을 제한했다고 전했다."
311,2021.04.21.,"KB증권 ""GS, 국제유가 상승으로 실적 호전 기대""","KB증권이 GS(078930)에 대해 국제유가 상승으로 실적 호전이 기대된다고 예상했다. 투자의견 ‘매수’(Buy)를 유지하고, 목표주가를 6만원으로 9.1% 상향 조정했다. 20일 백영찬 KB증권 연구원은 ""국제유가 상승을..."
312,2021.04.26.,[국제유가] 중동산 Dubai유 등 국제유가 23일 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 23일 국제유가는 미국과 유럽의 경제지표 개선, 미국 시추기수 감소 등으로 상승한 가운데  인도, 일본의 코로나19 확산 등은 유가 상승폭을 제한시켰다...."
313,2021.04.30.,"[국제유가] 커지는 美 경제 정상화 기대감… WTI, 46일 만에 최고",뉴데일리 성재용 기자 = 국제유가가 미국 경제 정상화에 대한 기대감이 확산되면서 3거래일 연속 상승했다. 29일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스산 원유(WTI)는 전거래일에 비해 배럴당 1.15달러...
314,2021.04.14.,[국제유가] OPEC 원유수요 전망 상향·중국 경제지표 개선… WTI 0.8%↑,국제유가가 이틀 연속 상승 마감했다. 13일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 5월 인도분 선물은 전장 대비 48센트(0.8%) 상승한 배럴당 60.18달러를 기록했다. 영국 북해 브렌트유 6월물은...
315,2021.04.28.,"국제유가 올라, 주요 산유국 원유 감산 잘 이행하는 점 부각",국제유가가 올랐다. 27일 뉴욕상업거래소(NYMEX)에서 6월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 1.66%(1.03달러) 오른 62.94달러에 장을 마감했다. 27일 국제유가는 상승했다. 런던 ICE선물거래소의 6월물...
316,2021.04.27.,"국제유가 반등에 정유업계 기대감 고조…""수요 회복 전망""",올해 글로벌 경기 회복에 따른 국제유가의 반등으로 국내 정유업계의 기대감이 고조되고 있다. 특히 미국과 일본을 중심으로 경제지표 호조가 이어지면서 석유제품에 대한 수요가 확대될 것으로 전망된다. 27일...
317,2021.04.23.,[국제유가] 유럽 경기회복 기대감에 22일 유가 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 22일 국제유가는 리비아 생산 감소, 유럽 경기 회복 기대감 등으로 상승했지만 인도, 일본의 코로나19 확산, 미국 경제지표 혼조 등은 유가 상승폭을 제한시켰다...."
318,2021.04.13.,WTI 장중 60달러 넘어…중동 긴장 재고조에 유가 상승,국제유가가 상승했다. 사우디아라비아의 정유시설이 공격당했다는 소식이 전해지는 등 지정학적 우려가 커진 점이 유가 상승을 이끌었다. 12일(미 동부시간) 뉴욕상업거래소에서 5월물 서부 텍사스산 원유(WTI) 가격은...
319,2021.04.25.,"한은 ""국제유가 60달러 초반까지 상승…당분간 민감하게 등락할 듯""","최근 급등세를 보인 국제유가가 당분간 각종 세계 이슈에 민감하게 반응하며 등락을 거듭할 것이란 전망이 나왔다. 한국은행은 25일 '해외경제포커스'에서 ""향후 국제유가는 세계경기 회복에 따른 원유 수요 확대, 미..."
320,2021.04.22.,"국제유가, 코로나 재확산 우려에 이틀 연속 하락세",[사진=뉴시스] 국제유가가 코로나 재확산 우려와 원유 재고 증가 소식에 이틀째 하락했다. 21일(현지시간) 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI) 가격은 전날보다 1.32달러(2.1%)하락해 배럴당 61.35달러에...
321,2021.04.28.,"[상보] 국제유가, OPEC+ 감산완화 방침 유지에도 상승...WTI 1.7% ↑",러빙턴/AP뉴시스 국제유가는 27일(현지시간) 석유수출국기구(OPEC)와 러시아 등 주요국 산유국 협의체인 OPEC+가 감산 완화 방침을 유지하기로 한 가운데 상승했다. 뉴욕상업거래소(NYMEX)에서 6월물 서부 텍사스산...
322,2021.04.27.,"국제유가, 인도발 코로나 확산세에 하락 WTI 0.4%↓…금값은 상승",사진 네이버 증권정보 국제유가가 인도발 코로나19 확산에 따른 경기 회복 둔화 우려로 하락했다. 26일(현지시간)  뉴욕상업거래소에서 미국 서부텍사스원유(WTI) 6월 인도분 선물은 전장 대비 23센트(0.4%) 내린...
323,2021.04.21.,국제유가 상승…생산자물가 5개월 연속 오름세,국제유가 상승에 지난달 생산자물가가 5개월 연속으로 오름세를 그렸다. 자료=한국은행 21일 한국은행의 '2021년 3월 생산자물가지수'에 따르면 지난달 생산자물가지수는 106.85로 전월대비 0.9% 상승했다. 이에 따라...
324,2021.05.01.,"[상보] 국제유가, 글로벌 경제전망 우려에 하락...WTI, 2.2%↓",러빙턴/AP뉴시스 국제유가는 30일(현지시간) 하락했다. 뉴욕상업거래소(NYMEX)에서 6월물 서부 텍사스산 원유(WTI)는 전 거래일 대비 1.43달러(2.2%) 떨어진 배럴당 63.58달러에 마감했다. 이날 국제유가는 인도의 신종...
325,2021.04.27.,"뉴욕증시, 주요 기업 실적 앞두고 혼조..국제유가. 인도발 코로나19 우려 하락",뉴욕유가는 인도발 코로나19 확산 우려로 원유 수요가 줄어들 것으로 전망돼 하락했다. 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI) 가격은 전장보다 23센트(0.4%) 하락한 배럴당 61.91달러에 마감했다. 유가는...
326,2021.04.26.,"""오르는 유가·늘어나는 수요""…정유사 2Q도 미소 짓는다","올해 글로벌 경기 회복에 따른 석유 제품 수요 회복 기대감이 커지는 가운데 국제유가 역시 상승세를 지속하면서 SK이노베이션, GS칼텍스, 에쓰오일, 현대오일뱅크 등 국내 정유사들이 2분기에도 흑자를 시현할 지..."
327,2021.04.26.,"4월 3주 국제유가, 美 코로나19 백신 접종↑",4월 셋째주 국제유가가 미국 코로나19 백신 접종 확산으로 인한 석유수요 기대 등으로 인해 전주대비 상승했다. 한국석유공사 석유정보센터(PISC)가 발표한 ‘4월 3주 주간 국제유가동향’에 따르면 대서양 유종인...
328,2021.04.29.,[국제유가] 미국 중간유분 재고 감소·정유사 가동률 증가 등으로 상승,28일 국제유가는 미국 중간유분 재고 감소 및 정유사 가동률 증가 등 석유 수요 회복 기대로 상승했고 인도 코로나19 확산 지속 등은 상승폭을 제한했다. 한국석유공사 국제유가 동향에 따르면 브렌트는 전일대비...
329,2021.04.18.,"휘발유·경유 가격, 21주 만에 소폭 하락...국제유가는 '상승세'",다만 국제유가가 상승세를 보이고 있어 다시 오를 가능성이 높다 / ⓒ시사포커스DB 전국 휘발유 가격이 21주 만에 하락세로 전환했다. 18일 한국석유공사 유가정보 서비스인 '오피넷'에 따르면 4월 둘째 주 전국...
330,2021.04.18.,"휘발유·경유 가격, 21주 만에 소폭 하락...국제유가는 '상승세'",다만 국제유가가 상승세를 보이고 있어 다시 오를 가능성이 높다 / ⓒ시사포커스DB 전국 휘발유 가격이 21주 만에 하락세로 전환했다. 18일 한국석유공사 유가정보 서비스인 '오피넷'에 따르면 4월 둘째 주 전국...
331,2021.04.27.,"국제유가, 코로나19 재확산 vs 증산 연기 기대···WTI 0.4%↓",국제유가는 인도의 코로나19 확진자 폭증 등의 영향으로 하락했다. 다만 산유국들이 증산 계획을 늦출 수 있다는 관측이 제기돼 낙폭을 제한했다. 26일(현지시간) 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI)...
332,2021.04.30.,"국제유가 3거래일 연속 상승, 3$/B 올라","국제유가가 3거래일 연속 상승중이다. 29일 거래된 브렌트유는 전 날 보다 배럴당 1.29불 상승한 68.56불, WTI는 1.15불 오른 65.01불에 거래됐다. 26일 이후 3거래일 연속 상승중이고 그 사이 오름폭도 3불 내외에 달한다...."
333,2021.04.28.,[국제유가] 세계 경제회복 지속 전망에 상승,국제유가는 코로나19 확산에도 세계 경제회복 효과가 지속될 것이라는 전망이 나오면서 상승했다. 한국석유공사에 따르면 27일 북해산 브렌트유 선물은 배럴당 66.42달러로 전일대비 0.77달러 올랐다. 서부 텍사스산...
334,2021.04.27.,인도발 코로나19 확산 우려에 뉴욕 유가 0.4% 하락,"인도발 코로나19 확산 우려에 국제 유가는 하락 마감했습니다. 뉴욕상업거래소에서 현지시간으로 26일 6월물 서부텍사스산원유 가격은 전장보다 23센트, 0.4% 하락한 배럴당 61달러 91센트에 장을 마쳤습니다. 인도에서..."
335,2021.04.28.,"[국제유가]WTI 1.7% 반등…OPEC+, 기존 증산계획 고수",OPEC+(석유수출국기구와 러시아 등 비회원 10개국)가 기존 증산계획을 고수할 것이라는 보도가 유가를 끌어올렸다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 1.03달러(1.7%) 높아진 배럴당 62.94달러를 기록했다....
336,2021.04.23.,"국제유가 소폭 상승…WTI 61.43달러 마감, 0.13%↑","EPA=연합뉴스 국제유가는 리비아의 원유생사 감소 전망에 소폭 오르며 전일 종가와 큰 변동 없이 마감됐다. 로이터통신은 22일(현지시간) 인도와 일본에서 코로나19 확진자 증가로 수요 우려가 제기됐으나, 리비아의..."
337,2021.04.24.,[유가] 코로나 재확산 우려에도 美 경제지표 호조에 상승,김나래 특파원=국제유가가 23일(현지시간) 상승 마감했다. 미국 셰일오일 생산 중심지인 텍사스 퍼미안 분지의 원유 펌프 [사진=로이터 뉴스핌] 이날 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI) 가격은...
338,2021.04.30.,[국제유가]WTI 1.8% 상승…美中 수요회복 기대,미 경제 재개방 움직임과 중국 노동절 연휴에 따른 수요회복 기대가 유가를 지지했다. 뉴욕상업거래소(NYMEX)에서 WTI 선물은 전장보다 1.15달러(1.8%) 높아진 배럴당 65.01달러를 기록했다. ICE 선물거래소의 브렌트유...
339,2021.04.29.,美 석유 중간유분 재고 감소로 유가 상승,"국제유가가 2거래일 연속 올랐다. 역시 석유 수요 회복 기대감 영향이 컸다. 28일 거래된 브렌트유는 전 날 보다 배럴당 0.85불 상승한 67.27불, WTI는 0.92불 오른 63.86불에 마감됐다. 두바이유도 0.30불이 오른 63.57불에..."
340,2021.04.14.,"원·달러 환율, 유가 오름세에... 3월 수출입물가 넉 달째  상승",글로벌 경기 회복 기대감으로 국제유가가 오르면서 3월 수출입물가가 넉 달 연속 상승세를 이어갔다. 14일 한국은행이 발표한 '3월 수출입물가지수'를 보면 3월 수출물가지수는 101.46으로 전월 대비 3.3% 오르면서...
341,2021.04.22.,"[유가]코로나19 재확산,美 원유 재고 증가에 하락 마감",김나래 특파원=국제유가가 21일(현지시간) 일제히 하락 마감했다. 미국 셰일오일 생산 중심지인 텍사스 퍼미안 분지의 원유 펌프 [사진=로이터 뉴스핌] 이날 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI) 가격은...
342,2021.04.30.,美 경제지표 호전 속...국제 유가도 껑충,29일(미국시간) 장중 국제 유가가 껑충 올랐다. 블룸버그 집계에 따르면 이날 미국 동부시각 오후 3시 16분 기준 뉴욕상업거래소에서 6월물 미국서부텍사스산원유(WTI) 가격은 배럴당 65.08 달러로 1.91% 상승했다. 미국...
343,2021.04.16.,"""기후협약 목표 달성시 2050년 유가 10달러까지 내릴 수도""",국제 사회가 파리기후변화 협약이 정한 목표를 달성하고 에너지 전환에 성공하면 2050년에 국제유가가 배럴당 10달러까지 떨어질 수도 있다는 전망이 나왔다. 15일(현지시간) CNBC 방송 보도에 따르면 컨설팅 업체인...
344,2021.04.21.,"국제유가, 인도 코로나 확산 우려에 하락…WTI 1.5%↓",[사진=뉴시스] 국제유가가 인도 코로나(코로나19) 재확산 우려가 커지면서 하락세를 나타냈다. 20일(현지시간) 뉴욕상업거래소에서 5월물 서부 텍사스산 원유(WTI) 가격은 전날보다 0.94달러(1.5%) 하락한 배럴당 62....
345,2021.04.20.,[유가]리비아 원유 공급 중단·달러 약세에 상승 마감,김나래 특파원=국제유가가 19일(현지시간) 리비아 원유 공급 중단에 따른 공급 축소와 달러 약세에 상승 마감다. 미국 셰일오일 생산 중심지인 텍사스 퍼미안 분지의 원유 펌프 [사진=로이터 뉴스핌] 이날...
