,날짜,제목,요약
564,2017.06.19.,5월 생산자물가 석 달 연속 하락…유가하락 영향,국제유가 하락으로 공산품 가격이 떨어진 영향이다. 19일 한국은행에 따르면 지난달 생산자물가지수는 전월대비 0.2% 하락했다. 전년동월대비 3.5% 상승하면서 작년 11월 이후 7개월 연속 상승세를 이어갔다. 식료품과...
565,2017.06.28.,"국제유가, 달러화 하락속 상승","[tbs 최양지 기자] 국제유가가 현지시간으로 27일 2% 안팎의 상승을 기록했습니다. 뉴욕상업거래소에서 미 서부텍사스산 원유 8월 인도분은 어제보다 86센트, 2% 오른 배럴당 44달러 24센트에 거래를 마쳤습니다...."
566,2017.06.26.,다가오는 超저유가 시대…韓 산업계가 웃지 못하는 이유,"금리인상시 영향 상쇄 [최근 국제유가가 하락하면서 심리적 지지선인 배럴당 45달러를 밑돌며 향후 30달러선까지 내려가는 초(超)저유가 시대가 도래할 것이 예고되고 있다. 유가는 환율, 금리, 원자재 값 등과 함께 한국..."
567,2017.06.26.,[증시전망대] 국제유가 반등 기약 어려워… 에너지 투자 긴 호흡 가져야,5월 말 이후 하락을 거듭하던 국제유가가 이제는 배럴당 42달러에 근접하는 수준까지 밀려왔다. 만성적인 공급과잉에 대한 우려가 다시 살아나고 있기 때문이다. 이 정도 가격이면 추가적인 유전개발이 어려워짐은 물론...
568,2017.06.27.,'초저유가 시대' 도래 전망 잇따라 울산경제 또 '저유가 리스크' 직면,"국제유가 상승에 힘입어 '사상 최대' 영업이익을 낸 정유업계도 단기적으로는 큰 영향을 받지 않지만, 저유가 시대의 진입은 영업이익 감소와 수출 감소 등 악재로 작용할 가능성이 크다는 분석이다. 정유업계는 통상..."
569,2017.06.20.,"국제유가, 공급 과잉 우려 속 약세…금값은 소폭 하락","국제유가, 공급 과잉 우려 속 약세…금값은 소폭 하락 국제유가가 19일(현지시간) 공급 과잉 우려 속에 약세를 이어갔습니다. 국제유가는 지난주까지 4주 연속 하락한 바 있습니다. 미국 뉴욕상업거래소(NYMEX)..."
570,2017.06.20.,"국제유가, 공급 과잉 우려 속 약세…금값은 소폭 하락","국제유가, 공급 과잉 우려 속 약세…금값은 소폭 하락 국제유가가 19일(현지시간) 공급 과잉 우려 속에 약세를 이어갔습니다. 국제유가는 지난주까지 4주 연속 하락한 바 있습니다. 미국 뉴욕상업거래소(NYMEX)..."
571,2017.06.24.,"국제유가, 과잉 공급 우려 속 상승... 주간 기준, 5주 연속 하락세","국제유가가 과잉공급 우려 속에 상승 마감했다. 석유수출국기구(OPEC) 주도로 감산 노력이 이어지고 있지만, 글로벌 원유 공급이 실질적으로 감소하지 않았기 때문이다. 유가는 5주 연속 하락세를 나타냈다. 23일..."
572,2017.06.22.,"뉴욕증시, 국제 유가 하락에 혼조세","뉴욕증시는 국제유가 하락으로 혼조세를 보였다. 21일(미국시간) 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 57.11포인트(0.27%) 하락한 21,410.03에 거래를 마쳤다. 스탠더드앤드푸어스(S&P) 500..."
573,2017.07.02.,"한은 ""하반기 국제유가 불안정…세계무역 회복세""",하반기 보호무역주의와 미국 연준 금리인상 등을 하방리스크로 꼽으면서 세계 경제에 최대 변수로 떠오른 국제유가는 불확실성이 매우 높다며 불안정한 가격 움직임이 이어질 것이라고 전망했다.   한국은행은 2일...
574,2017.06.26.,국제유가 공급과잉…원유펀드 곤두박질,MLP펀드 수익률도 추락 …하반기 수요 회복 기대 [ 국제유가가 공급과잉 이슈로 올해 상반기에만 수차례 급락세를 보이자 원유펀드와 마스터합자회사(MLP)펀드 수익률도 곤두박질 치고있다. 다만 일부 전문가들은...
575,2017.06.29.,[국제유가] WTI·브렌트유 13일래 최고…美 산유량 2년래 최대폭↓,국제유가가 이틀 연속으로 반등하며 일주일 여만에 최고치를 기록했다. 미국의 지난주 원유 재고가 예상과 달리 증가했지만 산유량이 소폭 감소한 것이 투자자들에게 긍정적으로 작용했다. 28일(현지시간) 미국...
576,2017.06.29.,코스피 유가상승ㆍ실적개선에 사상 처음 2400선 밟아,"국제유가 상승과 2분기 기업 실적에 대한 긍정적인 전망이 투자심리를 고조시켰다. 서보익 유진투자증권 연구원은 ""국제유가가 오르면서 달러화도 약세를 보였다""며 ""외국인 매수세가 들어오고 있는 이유""라고..."
577,2017.06.27.,"역발상 증시, 저유가도 뛰어넘는다",◇ 에너지 비용 줄여 소비확대 기여   최근 국제 유가는 7개월 내 최저 수준으로 떨어지며 맥을 못 추고 있다. 석유수출국기구(OPEC)의 감산 연장 노력에도 미국의 셰일오일 생산이 크게 늘면서 오히려 공급 과잉 우려가...
578,2017.06.21.,[뉴욕증시 마감] 국제유가 급락에 하락세,국제유가 하락이 부담으로 작용했다. 이날 뉴욕상업거래소에서 서부텍사스유(WTI) 가격은 배럴당 97센트(2.2%) 하락한 43.23달러에 장을 마감했다. 리비아 원유 생산 증가 등 원유 시장의 공급 과잉이 계속될...
579,2017.06.15.,[국제유가] 미국 휘발유 재고 증가… WTI 3.7%↓,본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 미국의 휘발유 재고가 예상과 달리 증가했다는 소식에 급락했다. 14일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI)는 전 거래일보다...
580,2017.06.29.,"물오른 항공·여행株, 저유가 타고 3분기도 ‘고공행진’","최근 3개월간 국제유가가 50달러 선을 하회하고 있고, 화물과 여객부문 실적 호조가 이어지면서 항공업계 실적에도 긍정적인 영향을 미칠 것으로 분석된다. 전문가들은 3분기 항공업계 성수기 효과까지 더해지면서..."
581,2017.06.26.,"[뉴욕증시] 국제유가 상승, 3대 지수 혼조세 마감… 다우 0.01%↓",/자료사진=이미지투데이 뉴욕증시 주요 3대 지수가 국제유가 상승에 따른 에너지주 반등으로 혼조세 마감했다. 지난 23일(현지시간) 뉴욕증권거래소(NYSE)에서 우량주 중심의 다우존스30산업평균지수는 전장 대비...
582,2017.06.26.,국제유가 반등에 하락세 탄 항공株,"약세장 진입 우려에 시달렸던 국제유가가 상승전환했다. 이에 그간 수혜주로 꼽혔던 항공주가 줄줄이 하락하는 모양새다. ⓒ뉴시스 (시사오늘, 시사ON, 시사온= 전기룡 기자) 약세장 진입 우려에 시달렸던 국제유가..."
583,2017.06.21.,"국제유가, 증산 우려에 '먹구름'…9개월 만에 최저치 기록","국제유가, 증산 우려에 '먹구름'…9개월 만에 최저치 기록 국제유가가 20일(현지시간) 공급 과잉 우려 속에 9개월만의 최저치로 떨어졌습니다. 미국 뉴욕상업거래소(NYMEX)에서 미 서부텍사스산 원유(WTI) 7월..."
584,2017.06.16.,유가 내림세…수출입물가 한달 만에 하락,"- 한국은행, 5월 수출입물가지수 발표 2010년=100 기준, 자료=한국은행 지난달 국제유가가 하락하면서 수출·입 물가가 한 달 만에 내렸다. 16일 한국은행이 내놓은 ‘5월 수출입 물가지수’를 보면, 지난달..."
585,2017.06.22.,[미국증시] 국제유가 급락 속 나스닥 나홀로 랠리…에너지주↓,국제 유가가 2거래일 연속 2%대 급락하면서 다우존스산업평균지수와 스탠다드앤푸어스(S&P)500지수는 끝내 반등에 실패했다. 그러나 나스닥종합지수는 온종일 고공행진을 이어갔다. 바이오테크 주식을 대표하는...
586,2017.07.10.,"WSJ ""월가 현금이 유가 급락 초래""",출처=뉴시스 국제유가가 미국의 증산과 석유수출국기구(opec) 주도 감산합의 면제국 리비아와 나이지리아의 생산 증가에 따른 공급과잉으로 하락세를 보이고 있는데도 미국 월가가 셰일 오일 분야에 대규모 자금을...
587,2017.06.22.,[국제유가] 40달러 붕괴 ‘초읽기’ …WTI 10개월래 최저,(사진=연합) 국제유가가 2% 이상 하락했다. 서부텍사스원유(WTI)는 10개월 만에 최저치를 기록했다. 미국의 원유증산과 중국의 정유활동 둔화가 글로벌 공급과잉 우려를 키웠다. 미국의 재고 감소량이 시장의 예측치를...
588,2017.06.23.,[뉴욕개장] 하락세…유가 하락 + 캐터필라 부진,국제 유가 하락에 따른 인플레이션 둔화 우려와 건설 중장비업체인 캐터필라의 부진이 3대 지수를 하락으로 이끌고 있다. 개장 20분이 경과한 현재 다우존스산업평균지수는 44.09p(0.21%) 하락한 2만1353.20을...
589,2017.06.22.,겨우 부활했는데…조선株 이번엔 `유가 쇼크`,국제유가 10개월來 최저…반등하던 조선株 직격탄 삼성重 5거래일째 `하락`…현대미포·한진重도 우울 더딘 미국경기 회복세에 유가 상승전환도 미지수 회복세를 보이던 조선주 주가가 폭락 장세에 빠진 유가 때문에...
590,2017.06.24.,국제유가 5주째 하락..이번주 4.4% 급락,[뉴스속보팀] 국제유가가 23일(현지시간) 소폭 상승했다. 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 8월 인도분은 전날보다 0.27달러(0.60%) 오른 배럴당 43.01달러에 거래를 마쳤다. 런던 ICE 선물시장에서...
591,2017.06.23.,美 증시 '유가' 존재감 소멸…애플·구글보다 비중 작아,"미국 텍사스주의 한 셰일유 시추 설비© AFP=News1 에너지주식, 6년전 S&P500의 12%에서 반토막 지난 한 달 동안 국제유가(서부텍사스원유)가 15% 넘게 떨어졌다. 지난 2월 고점 대비 20% 이상 빠져 베어마켓(약세장)에..."
592,2017.06.21.,[일본마감] 닛케이 0.5%↓…유가 급락에 광업주 부진,"전날 국제 유가는 2% 정도 하락했다. 브렌트유는 7개월 최저치, 서부텍사스원유(WTI)는 지난해 9월 이후 최저치까지 밀렸다. 주요 산유국의 증산 소식이 전해져 석유수출국기구(OPEC)와 비회원국의 높은 감산..."
593,2017.06.27.,[심상찮은 저유가]40달러 붕괴될 땐 최악의 시나리오···회복하던 수출에 찬...,"국제 유가 연초 이후 20% 하락해 40달러선 붕괴 위기 저유가→수출감소→내수부진 이어질 땐 성장률 하락 세계 경제 회복세 견조, 수출 감소 우려 제한적 전망도 [서울경제] 국제유가의 흐름이 심상치 않다. 유가는..."
594,2017.06.26.,국제유가 급락에 희비 갈린 항공·정유,ⓒ각 사 홈페이지 [시사포커스 / 김용철 기자] 국제유가 급락으로 인한 업종간 희비가 엇갈리고 있다. 항공업계는 휴가철과 유가급락이라는 호재로 인해 주가가 연일 상승곡선을 그리고 있다. 반면 정유업계는...
595,2017.06.27.,[국제유가] 사흘째 소폭 상승.. WTI 0.9%↑,[사진=연합/AP]    26일(현지시간) 국제유가가 사흘째 소폭 상승세를 이어갔다. 이날 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 8월 인도분은 전일비 0.37달러(0.90%) 오른 배럴당 43.38달러에 거래를 마쳤다....
596,2017.06.26.,"국제유가, 사상최고치 증시 복병될라","국제유가가 연초 대비 20% 가량 급락, 배럴당 40달러까지 내다보면서 사상 최고치 행진의 국내 증시에 뜻밖의 암초로 작용할 수 있다는 우려에서다.   26일 금융투자업계에 따르면, 서부텍사스산 원유(WTI)는 지난 23일..."
597,2017.06.16.,5월 수출입물가 동반 하락…유가·환율 하락 영향,국제유가와 원/달러 환율 하락이 맞물린 영향으로 풀이된다. 16일 한국은행에 따르면 2017년 5월 수출물가지수는 84.71(2010년 100기준)으로 전월대비 1.0% 하락했다. 전년 동월과 비교해서는 5.3% 올랐는데 이는 지난...
598,2017.06.14.,"""OPEC 추가감산 없으면 유가 30달러까지 하락""",또한 사우디아리비아 주도로 이뤄지고 있는 카타르 고립 시도는 군사적 충돌이 벌어지지 않는 한 장기적으로 국제유가에 별다른 영향을 미치지 못할 것으로 전망됐다. CNBC뉴스의 보도에 따르면 원유 및 가스 컨설팅...
599,2017.06.27.,"국제유가, 43달러선으로 소폭상승…WTI 0.9%↑",국제유가는 26일(현지시간) 소폭 상승했다. 지난주 '심리적 마지노선'으로 여겨지는 배럴당 40달러 선 부근까지 주저앉으면서 뚜렷한 방향성 없이 등락을 반복하는 모양새다. 이날 미국 뉴욕상업거래소(NYMEX)에서...
600,2017.06.22.,[국제유가] 美 생산 증가 소식에 하락세…'WTI 42.53달러',[뉴데일리-조재범 기자] 국제유가가 미국 원유 생산 증가 소식에 하락세를 이어갔다. 22일 한국석유공사에 따르면 21일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일대비 0.98 달러...
601,2017.06.23.,"국제유가, 美 원유재고량 감소에 소폭 반등...WTI, 42.74달러",유가가 소폭 상승했다. 미국의 주간 원유재고량 감소는 최근 급락세에서 일부 손실을 만회하는데 도움을 줬다. 하지만 미국의 원유생산량 증대에 대한 우려로 인해 유가는 여전히 최근 고정대비 20% 이상 하락한...
602,2017.06.27.,"[심상찮은 저유가]고민깊은 한은, 금리 올렸다간 스웨덴식 실패 답습 우려",이미 이달 국제유가는 45달러선으로 지난해 6월(48달러)과 역전된 상황이다. 유가가 내리면 국내 소비자물가도 하방 압력을 받기 때문에 금리를 올릴 유인이 작아진다. 수출이 줄고 내수가 부진한 상황에서 금리를...
603,2017.06.28.,"[모닝브리핑] 키움증권, 국제유가, 재고 감소 기대 속 상승",[서울경제] -키움증권은 미 원유 재고 감소 기대감에 국제유가가 반등했다고 밝혀 -지난주 걸프만 지역 태풍 신디 영향으로 생산량이 감소한 영향에 재고 감소 기대와 이에 따른 저가 매수세가 유입됐다고 설명...
