,날짜,제목,요약
458,2018.04.10.,"주유소 휘발유 판매가격 SK에너지 1,321.4원으로 최고가 ",7원 낮았다.   한편 국제유가는 미국의 원유 재고 감소 등으로 상승한 반면 중.미 글로벌 무역분쟁 우려 등의 하락요인이 혼재하면서 국내 석유제품 가격이 추세적으로 보합세를 보일 것으로 전망됐다.  
459,2018.04.09.,[뉴욕증시] 美·中 무역전쟁 우려에 3대지수 하락,"지난 주 국제 유가는 미국과 중국간의 무역전쟁 우려가 다시 한번 발생하고, 미국의 원유 채굴 장비 수가 늘어나면서 급락했습니다. 서부 텍사스산 원유는 주간으로 1.51% 62달러에 거래 마감했습니다. 브렌트유는..."
460,2018.04.10.,러시아 증시 11% 이상 곤두박질…미국 대러 제재 영향,국제유가 반등에 힘입어 강세를 이어가던 러시아 증시가 11% 이상 급락했다. 이는 지난 6일(현지시간) 미 재무부가 러시아 정부 관료 17명과 신흥재벌 ‘올리가르흐’ 7명에 대한 제재 조치를 발표한 데 따른 것으로...
461,2018.04.10.,"[미국증시 마감] 다우지수 막판에 와르르, 러시아증시 쇼크 일파만파 … 5대변...","[미국증시 마감] 다우지수 막판에 와르르, 러시아증시 쇼크 일파만파 … 5대변수 ① 가상화폐 ② 삼성증권 ③ 국제유가 ④ 페이스북 ⑤ 아마존 [글로벌이코노믹 김대호 기자 ] 미국 뉴욕증시가 장 초반 잘..."
462,2018.04.08.,'재활용품 수거 대란'…울산도 영향권,"더욱이 중국의 재활용품 수입 불허조치가 장기화되고, 국제유가 하락 등으로 재활용품 단가 등이 더 낮아질 경우 재활용품 대란 사태 발생 가능성은 더욱 높아진다. 재활용업계에 따르면 세계 50% 가량의 폐기물을..."
463,2018.04.09.,[서울경제TV ‘해외선물 신세계’] AG시스템 “한 눈에 보는 경제”,"국제유가, 미국과 중국간 무역전쟁 위기 재고조, 미국 원유채굴기수 증가세로 하락. 5월분 WTI, 전일 대비 배럴당 1.48달러(2.3%) 하락한 62.06달러로 마감. 6월 물 금값, 전일 대비 온스당 7.60(0.6%) 오른 1336.10달러로 마감..."
464,2018.04.08.,잘못된 분리배출 방치·재활용 지원금 태부족…손놓은 정부,"자원순환사회경제연구소는 이 보고서를 통해 ""국제 유가 하락과 국내외 경기 침체 장기화에 따른 수요 위축 등으로 재활용 업체의 경영이 악화하고 있다""며 ""재활용 시장 위축으로 인해 장기적으로는 재활용 시장 붕괴에..."
465,2018.04.01.,"금호타이어, 10년 방황에 종지부 찍다","국제유가가 오르며 원재료 값이 급등했고 세계 자동차 수요 감소로 인해 수출 물량이 급감하면서 회사가 기울기 시작한 것입니다. 결국 금호타이어는 2009년 워크아웃을 신청했고, 산업은행을 비롯한 채권단은 2010년..."
466,2018.04.07.,국내 휘발유값 7주간 '14원 하락'..체감도 역부족,최근 국내 기름값 하락세는 2월 한때 배럴당 70달러까지 급등했다가 60달러 초중반 선을 유지한 국제유가와의 시차 효과때문으로 분석되고 있다. 통상 주유소 판매가는 국제유가와 2~3주 정도의 시차를 두고...
467,2018.04.10.,"[이슈 | ‘재활용쓰레기 대란’에 웃는 자, 우는 자] 수거업체는 수지 안 맞아...","한국석유화학협회가 발표한 자료에 따르면 3월 29일 기준 PVC 가격은 톤당 971달러로, 가격 증감률은 국제유가 증감률과 동일하게 움직인다. 폐플라스틱 재생업체 한 관계자는 “재생원료와 신재의 가격 차가 적어도 30~40..."
468,2018.04.09.,`텃밭` 중동 수주 61% 급감 … 해외건설 전체 수주액 영향 받나,감산합의 파기땐 국제유가 하락 중동지역 수주감소 악순환 우려 국내 건설사의 해외건설 수주 텃밭으로 꼽히는 중동 수주가 전년 동기 대비 감소세다. 9일 해외건설협회 해외건설종합정보서비스에 따르면 올 들어...
469,2018.04.09.,[쓰레기의 역습] 中 탓만?…쓰레기 대란 ‘공공의 적’은 일회용품,"이번 폐비닐 수거 거부에 있어서 중국의 영향은 낮은 편”이라며 “이번 쓰레기 수거 거부 사태는 국제유가 하락, 재활용품 가격 하락, 미흡한 재활용 분리배출을 등 여러 가지 문제가 얽혀있다”고 말했다. 현..."
470,2018.04.04.,[경제이슈] '물가상승률'의 이면…1% 미스터리,"하지만, 물가영향이 큰 국제 유가나 주거비가 당전 올 연말 또 어떻게 될지 모르니, 가중치를 바꾸는 것도 신중할 수밖에 없죠. 그런데요, 지난달 소비자물가상승률을 보면, 눈에 확 들어오는 게 두 가지가 있습니다...."
471,2018.04.10.,[오늘의 추천종목-유안타증권]SK·대명코퍼레이션 등,LNG 수요 급증에 따른 수혜 예상.- 순자산가치(NAV) 할인율 28%로 저평가 매력 보유△SK이노베이션- OPEC 과 러시아 감산 효과에 따른 국제유가 강세 전망.- 5월 자회사 SK 루브리컨츠 상장가치 부각.- 전기차 배터리...
472,2018.04.09.,국내 휘발유값 7주 연속 하락…리터당 1551.2원,"한국석유공사는 ""국제 유가는 미국 원유 재고 감소 등 상승요인과 중국과 미국 글로벌 무역분쟁 우려 등 하락요인이 혼재하고 있다""며 ""국내 제품가격은 추세적으로 보합세를 보일 것""이라고 전망했습니다...."
473,2018.04.09.,[르포-쓰레기의 역습] 재활용봉투에 먹던 김치ㆍ족발 그대로…‘음식물 지옥’,"엎친 데 덮친 격으로 중국이 재활용품 수거를 거부하고 국제 유가 하락 등으로 재활용품 가격이 떨어져 재활용품 수요가 뚝 떨어졌다. 말 그대로 재활용품을 팔 여력도, 돈도 없는 게 현실이다. 장 대표는 “지금이라도..."
474,2018.04.07.,주유소 휘발유값 7주째 하락…리터당 1551.2원,"한국석유공사는 ""국제 유가는 미국 원유 재고 감소 등 상승요인과 미·중 글로벌 무역분쟁 우려 등 하락요인이 혼재하고 있다""면서 ""국내 제품가격은 추세적으로 보합세를 보일 것""이라고 말했다. songss@news1.kr..."
475,2018.04.03.,3월 농산물 4.7%↑·외식비 2.5%↑…전체물가는 6개월째 1%대(종합2보),국제 유가 보합세에도 환율 절상 등 영향으로 상승 폭이 전달(4.0%)보다 축소됐다. 서울 중구 명동의 식당가. [연합뉴스 자료사진] 서비스 물가는 1.7% 올라 전체 물가를 0.94%p 끌어올렸다. 개인서비스는 1년 전보다 2.5...
476,2018.04.06.,"73%급등한 무, 600톤 방출…체감물가 잡기 나선다",여기에 겨울 한파로 영향으로 수급에 차질을 빚었던 채소류와 국제유가도 보합세를 나타내면서 물가상승 압박 요인이 다소 누그러든 상황이다. 농수산식품유통공사(aT)의 농수산물유통정보에 따르면 최근 가격이 크게...
477,2018.04.08.,"음식료·항공株, 환율·중국 호재에 반가운 반등","항공 업종은 국제유가 상승에도 해외 여행 수요 지속, 유류할증료 징수에 따른 항공 단가 상승으로 실적 개선세가 이어질 전망이다. 실제 지난달 국내 8개 항공사들의 합산 국제선 유임 여객수는 전년동월대비 19.9..."
478,2018.04.05.,'재활용대란' 경고 번번이 무시한 환경부…현장점검도 '뒷북'(종합2보),"자원순환사회경제연구소는 당시 연구 보고서에서 ""국제 유가 하락과 국내·외 경기 침체 장기화에 따른 수요 위축 등으로 재활용 업체의 경영이 악화하고 있다""며 ""재활용 시장 위축으로 인해 장기적으로는 재활용 시장..."
479,2018.04.10.,"[해외시황] 뉴욕, 美·中 무역전쟁 우려 완화에 상승…유럽도↑",이런 가운데 국제유가는 큰 폭으로 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부텍사스산원유(WTI)는 배럴당 1.36달러(2.2%) 상승한 63.42달러였다. 런던 ICE 선물거래소의 5월물 북해산브렌트유도 배럴당...
480,2018.04.10.,"[해외시황] 뉴욕, 美·中 무역전쟁 우려 완화에 상승…유럽도↑",이런 가운데 국제유가는 큰 폭으로 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부텍사스산원유(WTI)는 배럴당 1.36달러(2.2%) 상승한 63.42달러였다. 런던 ICE 선물거래소의 5월물 북해산브렌트유도 배럴당...
481,2018.04.09.,"[주요이슈] 美 미국 고용시장, 골디락스 환경 유지 <신금투>",- 국제유가는 미-중 간 무역전쟁 우려 고조로 나타난 위험자산 투자심리 위축에 전일대비 2.3% 급락했다. 중국이 미국산 원유 수입에 제재를 가할수 있다는 가능성이 제기된 점도 유가에 부정적으로 작용했다. 금...
482,2018.04.06.,"농수산물ㆍ서비스 가격 꿈틀…정부, 체감물가 잡기 나선다",여기에 겨울 한파로 영향으로 수급에 차질을 빚었던 채소류와 국제유가도 보합세를 나타내면서 물가상승 압박 요인이 다소 누그러든 상황이다. 농수산식품유통공사(aT)의 농수산물유통정보에 따르면 최근 가격이 크게...
483,2018.04.10.,"[증시브리핑] 美 증시 상승 마감…트럼프, 무역전쟁 ‘진화’",◇ 상품 마감 앞서 말씀드렸다시피 위험자산 매수세가 올라가면서 국제유가도 큰 폭으로 올랐습니다. 최근 60달러에서 65 달러 사이를 횡보하고 있는데요. 여기에 시리아 사태와 맞물려 중동의 지정학적 위기가...
484,2018.04.03.,"쌀 26%·빵 6%↑'먹거리 비상'…정부 ""물가안정""(종합2보)",석유류는 국제유가가 보합세를 나타낸 가운데 환율 절상의 영향으로 상승폭이 2월 4.0%에서 3월 3.2%로 상승률이 다소 둔화됐다. 최저임금 여파 등으로 지난 2월(2.8%) 최대 상승폭을 기록했던 외식물가는 2.5%로...
485,2018.04.01.,"금호타이어, 10년 방황에 종지부 찍다","국제유가가 오르며 원재료 값이 급등했고 세계 자동차 수요 감소로 인해 수출 물량이 급감하면서 회사가 기울기 시작한 것이다. 결국 금호타이어는 2009년 워크아웃을 신청했고, 산업은행을 비롯한 채권단은 2010년..."
486,2018.04.09.,"해외건설 수주, 중동 3분의 1 ‘뚝’ 아시아 3배 ‘쑥’","- 국제 유가 60달러 수준…탈중동 불가피 - 베트남, 인도네시아 등 전략국가 수성 국내 건설사의 해외 시장 공략 방향이 중동에서 아시아로 급격하게 선회하고 있다. 해외건설 전성기였던 2012~2014년 전체 수주의..."
487,2018.04.09.,[서울경제TV ‘해외선물 신세계’] 나이스잭팟 “해외선물 탄탄탄!”,<오일시황> 국제유가는 무역분쟁 우려감이 높아지며 매물 출회되며 하락했다. 더불어 중국 정부가 미국산 원유에 대해 관세를 부과해 WTI 수요 둔화 가능성이 제기된 점도 부담으로 작용되었다. 베이커휴즈는...
488,2018.04.10.,"현대오일뱅크, 자회사 가세로 실적개선 '뚜렷'…IPO 적기","정동익 KB증권 연구원은 ""최근 국제유가 상승 등으로 오일뱅크의 실적 호조세가 이어지고 있어 상장 시점으로는 최적기를 맞은 것""이라며 ""현대오일뱅크의 상장이 구주매출방식이 될 가능성이 클 것으로 예상되는..."
489,2018.04.08.,"[결국, 다시 사람] “분리수거 잘 하라고 다그치기 전에 국가가 먼저 나서라”","“가장 큰 원인은 국제 유가의 하락이다. 기름값이 배럴당 100달러 이상일 때는 재활용품이 돈이 된다. 유가 하락 이후에는 기름으로 신제품을 찍어내는 게 재활용보다 단가가 훨씬 싸졌다. 재활용품은 수거, 세척, 분류 등..."
490,2018.04.04.,[뉴욕마감] 기술주 반등에 일제히 상승마감,국제유가는 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.50달러 오른 63.51달러에 거래를 마쳤다. 런던 ICE 선물거래소의 6월물 브렌트유는 0.59%(0.40달러) 상승한 68....
491,2018.04.06.,남미 베네수·파나마 '갈등'…맞제재에 대사소환까지,국제 유가 하락으로 인해 국가 경제가 파탄 지경에 이르렀지만 국제사회 제재에 따라 최근 더 큰 어려움을 겪고 있다. icef08@news1.kr ▶ [뉴스1] 채널설정하기 ▶ 제보하기 ▶ [페이스북] 바로가기! [© 뉴스1코리아(news1.kr)...
492,2018.04.08.,정유·화학 1분기 실적 '주춤',에쓰오일을 제외하고 1분기 실적 전망이 어두운 것은 국제유가와 원·달러 환율이 모두 우호적이지 않았기 때문이다. 국내 도입 원유의 80% 이상을 차지하는 두바이유는 지난해 12월 배럴당 평균 65달러에서 올 1월...
493,2018.04.04.,"CNBC ""사우디-이란 갈등, OPEC 감산합의 조기 종식 가능성""",예멘 내전 대리전으로 지정학적 긴장 고조 국제유가 적정선 둘러 싸고도 이견 노출 【서울=뉴시스】박상주 기자 = 중동의 앙숙인 사우디아라비아와 이란 간 갈등이 석유수출국기구(OPEC)의 감산 합의를 종식시킬 수...
494,2018.04.09.,[주간전망]G2 무역전쟁 어디로 가나…시진핑 입 열까,"앞서 1000억달러 규모의 관세폭탄을 경고한 도널드 트럼프 미국 대통령의 추가적인 행보와 중국의 대응 행보에 따라 미국 증시는 물론, 국제 유가, 환율, 금값, 가상통화 등까지 출렁일 것으로 예상된다. 오는 10일..."
495,2018.04.03.,"국제유가, 증시급락·무역전쟁 우려에 급락...WTI 3%↓",국제유가가 2일(현지시각) 주식시장 급락에다 무역전쟁 우려가 겹치면서 크게 하락했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가가 미국 주식시장 급락에다 무역전쟁 우려가 겹치면서 크게 하락했다....
