,날짜,제목,요약
573,2018.02.24.,30주만에 꺾인 기름값..'찔끔찔끔' 하락세,"그러나, 국내 휘발유값 하락세는 최근 국제유가 반등 분위기라 오래가지 못할 것으로 예상됐다. 한국석유공사 관계자는 ""위험 자산 투자 심리 개선, 산유국 공조 기대, 이스라엘과 이란과의 갈등 심화 등에..."
574,2018.02.26.,수출물량 4개월 만에 최대 폭 증가…반도체·화장품 호조(종합),국제유가 상승으로 수입 가격이 크게 오른 탓이 컸다. 지난달 국제유가(두바이유 기준)는 1년 전보다 23.3% 올랐다. porque@yna.co.kr ▶기사제보 및 문의 ▶로봇이 쓰는 올림픽 속보  ▶올림픽 챗봇 체험하기
575,2018.03.06.,금리 상승과 주식시장,"올해 1월 미국 임금이 큰 폭으로 올랐고, 국제 유가도 배럴당 60달러대를 넘어섰다. 또 트럼프의 대규모 감세정책은 경기진작에 대한 기대와 재정적자 확대에 대한 우려를 동시에 불러왔다. 모두 물가를 자극함으로써..."
576,2018.03.04.,"[오늘 속의 어제] “빈민의 영웅” “독재자”… 차베스 사망 5년, 망가진 베...","2000년대초 국제유가 급등으로 확보된 엄청난 재정을 바탕으로 빈민ㆍ원주민ㆍ장애인 등 소외계층에게 전면적 무상복지를 시행했고, 외국 자본이 소유한 석유회사를 국유화해 채굴ㆍ정유 산업의 50%를 국영화했다...."
577,2018.03.05.,"상승세 꺾인 휘발유값, 인하폭 미미…""당분간 약보합세""",특히 국제유가 역시 최근 등락을 반복하는 모습으로 인하세가 이어질지 여부도 미지수다. 5일 한국석유공사 유가정보 서비스 오피넷에 따르면 2월 넷째주 주유소 휘발유 판매가격은 전주 대비 1.4원 하락한 리터당...
578,2018.03.08.,"뉴욕증시, 관세강화 우려 혼조…다우 0.33% 하락",국제유가는 하락했습니다. 뉴욕상업거래소에서 4월물 서부 텍사스산 원유 WTI 가격은 배럴당 1.45달러(2.3%) 하락한 61.15달러로 장을 마쳤습니다. 유가는 역시 게리 콘 백악관 국가경제위원회 위원장의 사임소식에...
579,2018.03.06.,[오전시황] 무역분쟁 우려 완화에 코스피 2400선 회복,서상영 키움증권 연구원은 “무역분쟁 이슈가 완화된 데다 국제 유가가 수요 증가로 상승한 점도 우호적인 요인이다. 최근 하락에 따른 반발 매수세가 유입될 것으로 예상한다”면서도 “다만 선물옵션...
580,2018.03.05.,"이익전망치 둔화된 코스피, 종목별 차별화 장세 가나","항공주는 중국 노선 회복과 출국자 수 증가 등에, 화학주는 국제유가 상승 등이 호재로 작용하고 있다. 김 연구원은 “작년 4분기 실적이 전망치를 하회함에 따라 증시 전체 이익 전망치는 하향 조정되고 있다”..."
581,2018.03.08.,[Cover Story-대한항공] 해외여행 폭발적 증가에 매출 고공비행… 원화 강세로...,국제 유가 상승에 따른 항공사의 비용 부담을 우려하는 목소리가 나온다. 하지만 유류 할증료가 적절히 인상되면 유가 상승에 따른 실적 하락 위험은 크지 않다. 지난해 연평균 항공 유가가 전년 대비 22.3% 상승하는...
582,2018.02.28.,"한국가스公, 지난해 영업이익 1조339억…전년比 3,6%↑","호주 GLNG 사업은 지난해 89카고(약 520만t)를 생산, 4362억원의 매출을 올렸고, 영업손실도 국제유가 상승과 생산량 증가 등의 영향으로 전년 동기보다 682억원 감소한 209억원을 기록했다. 특히 지난해 4분기 호주..."
583,2018.03.08.,"조윤남 CFA한국협회장 “금리인상, 두려워하지 마라”",지금 국제유가가 서부텍사스유(WTI) 기준으로 60달러 초중반대에서 움직인다. 작년에 60달러 이상 넘어갈 것이라고 예상한 기관은 거의 없었다. ” 한국 증시 역시 그동안 눌려 있던 섹터에서 상승 동력이 나타날 수...
584,2018.03.07.,"[뉴욕마감]北비핵화 기대, 무역전쟁 우려 완화에 상승",국제유가는 소폭 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.1%(3센트) 오른 62.60달러에 거래를 마쳤다. 런던 ICE 선물거래소의 5월물 브렌트유는 같은 시각 배럴당 0....
585,2018.03.06.,[사설] 최저임금 인상 후 서민물가 급등세 심상치 않다,"게다가 국제 유가 상승으로 석유류 가격도 오르고 있고, 서울시가 하반기 택시요금을 최대 25% 올리는 방안을 추진하고 있어 물가는 더 불안해질 수 있다. 오른 임금보다 물가가 더 올라 되레 소비가 줄어들고 경기마저..."
586,2018.03.09.,"[뉴욕증시] 다우지수 막판 소생 …트럼프 관세폭탄 서명 일파만파 , 달러환율...","[뉴욕증시] 다우지수 막판 소생 …트럼프 관세폭탄 서명 , 달러환율 국제유가 가상화폐 국제유가 금값 혼조.미국 뉴욕증시 주가지수 마감상황 다우지수 0.38%↑ 나스닥지수 0.42%↑ S&P지수 0.45..."
587,2018.03.06.,"[오늘의 환율전망] 원/달러, 1077~1078원 출발 예상",김유미 키움증권 이코노미스트는 “미국의 무역전쟁 우려가 완화되고 국제유가가 상승하는 등 위험자산에 대한 선호가 강화되면서 이날 원/달러 환율은 하락할 것”이라며 “다만 달러화 강세 영향에 하락폭은...
588,2018.03.07.,화학업계 영업익 1위는 롯데케미칼... 3주만에 뒤바뀐 사연,전 세계 경기 성장세 지속 전망으로 석유화학 제품 수요가 늘어날 것이란 관측과 함께 국제유가가 배럴당 60달러선에서 유지될 것이란 관측에 무게가 쏠리고 있다. 또 중국에서의 환경규제로 인해 국내...
589,2018.03.06.,"뉴욕증시, 무역전쟁 우려 지속에 하락 출발","국제유가는 미국의 원유 생산 증가 전망 속에 혼조세를 나타냈다. 4월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.16% 상승한 61.35달러에, 브렌트유는 0.11% 내린 64.30달러에 움직였다. 시카고상품거래소(CME)..."
590,2018.03.06.,"뉴욕증시, 무역전쟁 우려 지속에 하락 출발","국제유가는 미국의 원유 생산 증가 전망 속에 혼조세를 나타냈다. 4월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.16% 상승한 61.35달러에, 브렌트유는 0.11% 내린 64.30달러에 움직였다. 시카고상품거래소(CME)..."
591,2018.03.06.,2월 소비자물가 1.4% 상승…한파로 채소류 등 밥상물가 강세,"이는 국제 유가 하락과 기저효과가 작용한 영향으로 분석된다. 기재부는 “향후 물가는 일부 품목 가격 강세에도 석유류 가격 상승세 둔화, 축산물 가격 안정 등으로 안정세가 지속될 전망”이라며 “가격 강세를..."
592,2018.03.06.,원/달러 환율 하락 마감…무역전쟁 우려 ‘완화’,이날 원/달러 환율은 전날보다 5원 내린 1077원에 출발해 장중 하락 압력이 지속했다.이날 원/달러 환율 하락은 미국의 무역전쟁 우려가 완화되고 국제유가가 상승하는 등 위험자산에 대한 선호가 강화된 영향으로...
593,2018.03.02.,최악은 피했지만…철강 수출 타격 불가피,"[리포트] 지난 3년 동안 국제유가가 꾸준히 오르면서 셰일 오일이나 가스 채취를 크게 늘린 미국, 덕분에 유정용 강관 등의 수요가 늘면서 우리 강관 수출도 지난 1년새 두 배 넘게 증가했습니다. 한국산 철강은 미국..."
594,2018.03.07.,"스타플렉스, 지난해 영업익 26억원…전년比 74.3%↓","회사 측은 ""국제유가 상승에 따른 원재료비 증가로 원가율이 증가했다""고 설명했다. ▶빵~ 뜨는 따끈한 기사 ▶무료 만화 보고 선물도 받고~ ▶치어리더 vs 레이싱걸"
595,2018.03.07.,"LG화학-롯데케미칼, 영업익 3조원 향한 레이스 승자는?",업계는 올해 △국제유가 상승으로 인한 원가부담 증가 △미국·중국·인도 등 주요 수출국의 수입규제 증가 및 자급률 상승 △법인세 인상·온실가스 감축 등의 악재가 있지만 세계 경기 회복으로 인한 제품 수요...
596,2018.03.06.,3월 1주 주요 제조업 전망,6% 높은 수치 2) 전망 - 원유 수입 증가는 국제유가가 상대적으로 낮은 수준에서 안정화되고 글로벌 경기가 회복되면서 세계적으로 석유제품 수요가 증가했기 때문. OPEC의 감산으로 두바이유 가격이 상승해 WTI...
597,2018.03.07.,[다시 일어서는 동남권 경제] 조선산업 꿈틀·4차혁명 주도...㈜대한민국 중심...,국제유가 상승에 따라 선박 발주가 이뤄지기 시작했으며 뼈를 깎는 구조조정으로 기업 경영은 안정화하고 있다. 동남권 각 지방자치단체도 일자리 창출을 정책의 최우선으로 삼아 맞춤형 경제 살리기 해법을 내놓고...
598,2018.03.07.,"건설업계, 해외 리스크 한계 다다랐나? '무급휴가·채용동결'",해외 플랜트 사업이 골칫덩어리가 된 데에는 △출혈 경쟁에 따른 사업성 저하 △국제유가 하락으로 인한 발주 감소 △기술 부족에 따른 우발채무 증가 등이 원인으로 꼽힌다. 국내 건설업계가 해외 플랜트 사업으로...
599,2018.03.05.,[MT리포트]신규 수주 급증…조선업계 '부활 뱃고동',국제유가 상승 덕에 수출금액 상승폭은 더 높았다. 1월 수출금액은 약 34억6000만 달러로 같은 기간 30.4% 늘었다. 정제마진(석유제품 가격에서 원료인 원유 가격과 비용을 뺀 금액)도 상승세다. 정유업계에 따르면...
600,2018.03.06.,美 증시 상승 반전…트럼프 “공정한 NAFTA면 관세 철회”,"한편, 국제유가는 수요 증가 전망에 2% 넘게 오르며 배럴당 62달러선 마감했고요. 원·달러 환율은 소폭 상승 마감했습니다. 미국발 무역전쟁 우려에 코스피, 코스닥지수가 1% 넘게 동반 하락한 영향으로 보이는데요. 원..."
601,2018.03.06.,"OPEC 사무총장, 美 셰일업체들과 논의 희망",지난 10년간 미국의 세일 석유업계는 보다 효율적인 시추 기술로 인해 생산이 불가능할 것 같은 지역에서도 원유를 생산하게 만들어 2년전 국제유가를 배럴당 30달러대까지 급락시켰다. 이에 사우디아라비아를 비롯한...
602,2018.03.06.,"뉴욕증시, 남·북 정상회담 기대에 상승 출발","국제유가는 남북정상회담에 대한 기대로 위험자산 선호도가 높아지며 상승했다. 4월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.93% 상승한 63.15달러에, 브렌트유는 0.76% 높은 66.04달러에 움직였다...."
603,2018.02.28.,"가스공사, 2017년 영업익 1조339억… 전년동기비 3.6%↑","호주 GLNG 사업은 2017년 89카고(약 520만톤)를 생산해 4362억 원의 매출을 시현했으며, 영업손실도 국제유가 상승과 생산량 증가 등의 영향으로 전년 동기보다 682억원 감소한 209억 원을 기록했다. 특히, 2017년..."
604,2018.03.08.,[증시브리핑] 美 증시 혼조…무역전쟁 우려 ‘완화’,◇ 상품 마감 국제유가는 무역전쟁 우려에 나흘 만에 큰 내림세로 돌아섰습니다. 또한 미국의 4분기 원유생산이 더 증가했을 것이라는 의견이 나오며 약세를 보였습니다. (자세한 내용은 동영상을 시청하시기 바랍니다. )...
605,2018.02.25.,'휘발유 가격 1500원대 안정화 되나?',최근 국제유가가 하락하면서 휘발유 가격이 30주 만에 소폭 하락한 25일 오전 서울의 한 주유소의 휘발유 가격표가 1500원 대를 가리키고 있다. 이날 한국석유공사 유가정보 서비스 '오피넷'에 따르면 2월 셋째...
606,2018.03.06.,"경기회복, 석유제품 수요 늘면서 원유 수입량 사상 최대 기록",물량(전년대비 증감률)(자료=산업부) 국제유가 상승에 따른 LPG 가격 상승으로 산업과 수송 부문의 소비가 감소하면서 LPG 수입량은 전년 대비 12.5% 감소한 7천300만 배럴에 그쳤다. 벙커C유 수입량은 국내 발전부문...
607,2018.02.28.,파월 매파적 발언에 금리인상 우려…美증시 1%대 하락,국제유가도 1%대의 약세를 나타냈다. 원유재고량이 늘어날 것이라는 우려가 유가 인상을 저지하고 있는 것으로 풀이된다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.90달러(1.4...
608,2018.03.03.,"[뉴욕마감]뉴욕증시, 무역전쟁 공포에 혼조...다우, 0.3%↓",국제유가는 상승했다. 미국의 가동 중인 원유시추기수가 소폭 증가한데다 달러가 약세를 보이면서다. 이날 뉴욕상업거래소에서 4월분 서부텍사스산원유(WTI)는 전일대비 배럴당 26센트(0.4%) 오른 61.25달러로 거래를...
609,2018.03.03.,"""美 통상압력에 수출 제동 우려커져""","그는 “수출 단가는 국제유가와 반도체 가격 상승으로 15개월 연속 상승했다”며 “물량은 무선통신기기, 가전, 자동차 수출 감소로 전년대비 2.4% 감소했다”고 소개했다. 아울러 “1~2월 수출 실적을 합산하면 전년..."
610,2018.03.06.,"경기회복, 석유제품 수요 늘면서 원유 수입량 사상 최대 기록",물량(전년대비 증감률)(자료=산업부) 국제유가 상승에 따른 LPG 가격 상승으로 산업과 수송 부문의 소비가 감소하면서 LPG 수입량은 전년 대비 12.5% 감소한 7천300만 배럴에 그쳤다. 벙커C유 수입량은 국내 발전부문...
611,2018.02.28.,파월 매파적 발언에 금리인상 우려…美증시 1%대 하락,국제유가도 1%대의 약세를 나타냈다. 원유재고량이 늘어날 것이라는 우려가 유가 인상을 저지하고 있는 것으로 풀이된다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.90달러(1.4...
